Date,Region,Product,Salesperson,Units_Sold,Unit_Price,Category,Revenue,Cost,Profit
2024-02-11 00:00:00,West,Laptop,Charlie,5,711,Electronics,3555,2973.158284,581.8417165
2024-07-04 00:00:00,West,Monitor,Alice,13,1725,Office,22425,18028.64423,4396.355771
2024-08-10 00:00:00,West,Headphones,,18,1935,Accessories,34830,26934.06516,7895.93484
2024-05-01 00:00:00,West,Mobile,Charlie,17,1567,Electronics,26639,18930.74603,7708.253968
2024-05-12 00:00:00,West,Headphones,Hannah,9,1455,Accessories,13095,8662.662114,4432.337886
2024-06-11 00:00:00,North,Tablet,Frank,14,602,Electronics,8428,6853.025425,1574.974575
2024-08-02 00:00:00,East,Camera,David,17,1012,Electronics,17204,10793.87163,6410.128369
2024-08-08 00:00:00,South,Smartwatch,Bob,4,178,Accessories,712,634.5078259,77.49217409
2024-08-22 00:00:00,West,Mobile,Frank,18,684,Electronics,12312,11002.3033,1309.696703
2024-11-26 00:00:00,South,Tablet,Grace,15,787,Electronics,11805,7544.183394,4260.816606
2024-05-25 00:00:00,North,Printer,Eva,11,495,Office,5445,3436.77835,2008.22165
2024-08-26 00:00:00,West,Camera,Charlie,12,1731,Electronics,20772,15035.08556,5736.914444
2024-03-16 00:00:00,East,Laptop,David,9,1980,Electronics,17820,15843.85077,1976.149226
2024-01-09 00:00:00,South,Mobile,David,13,1226,Electronics,15938,11476.84653,4461.153466
2024-03-14 00:00:00,West,Smartwatch,Frank,15,501,Accessories,7515,5329.191853,2185.808147
2024-09-09 00:00:00,North,Camera,Bob,15,1074,Electronics,16110,13066.42659,3043.57341
2024-08-17 00:00:00,East,Printer,Alice,5,323,Office,1615,1055.595284,559.4047159
2024-01-07 00:00:00,,Monitor,Charlie,19,617,Office,11723,8311.572359,3411.427641
2024-06-22 00:00:00,South,Monitor,David,14,733,Office,10262,7054.019104,3207.980896
2024-05-20 00:00:00,West,Smartwatch,Bob,17,335,Accessories,5695,4444.721903,1250.278097
2024-06-16 00:00:00,East,Laptop,Eva,18,1550,Electronics,27900,18102.24166,9797.758342
2024-06-18 00:00:00,East,Laptop,David,3,215,Electronics,645,493.173693,151.826307
2024-10-09 00:00:00,East,Printer,Bob,2,1286,Office,2572,2204.882949,367.1170512
2024-05-01 00:00:00,East,Mobile,Hannah,1,325,Electronics,325,245.1316283,79.8683717
2024-07-12 00:00:00,North,Printer,Alice,10,329,Office,3290,2648.611161,641.3888389
2024-01-05 00:00:00,East,Headphones,Alice,19,281,Accessories,5339,3323.92475,2015.07525
2024-01-29 00:00:00,South,Laptop,David,17,1372,Electronics,23324,17136.18184,6187.818161
2024-06-13 00:00:00,South,Camera,Grace,12,1441,Electronics,17292,10867.4678,6424.532205
2024-12-04 00:00:00,North,Headphones,David,1,309,Accessories,309,240.9700973,68.02990265
2024-05-15 00:00:00,South,Monitor,Frank,12,1779,Office,21348,14608.78461,6739.215385
2024-12-30 00:00:00,South,Monitor,Charlie,17,1515,Office,25755,17672.55944,8082.440557
2024-11-16 00:00:00,East,Tablet,Bob,3,1980,Electronics,5940,3700.798326,2239.201674
2024-12-07 00:00:00,South,Smartwatch,David,11,195,Accessories,2145,1486.638064,658.3619362
2024-05-24 00:00:00,North,Headphones,Charlie,17,993,Accessories,16881,12694.56523,4186.434772
2024-11-22 00:00:00,,Smartwatch,Frank,3,-50,Accessories,-150,-116.3097046,-33.69029536
2024-08-04 00:00:00,West,Printer,Hannah,8,855,Office,6840,4240.797711,2599.202289
2024-10-27 00:00:00,East,Headphones,Hannah,4,1209,Accessories,4836,3846.736987,989.2630134
2024-05-11 00:00:00,North,Printer,Charlie,7,514,Office,3598,2686.492496,911.5075038
2024-10-18 00:00:00,East,Tablet,David,14,493,Electronics,6902,5252.921721,1649.078279
2024-03-10 00:00:00,East,Laptop,Alice,14,795,Electronics,11130,9458.708094,1671.291906
2024-09-08 00:00:00,North,Monitor,Bob,4,1756,Office,7024,4935.539566,2088.460434
2024-10-01 00:00:00,East,Tablet,Bob,16,943,Electronics,15088,9840.62495,5247.37505
2024-12-29 00:00:00,North,Monitor,Hannah,1,1624,Office,1624,1243.241918,380.7580824
2024-06-30 00:00:00,North,Laptop,Hannah,17,703,Electronics,11951,10558.78708,1392.212919
2024-06-15 00:00:00,West,Printer,Alice,10,681,Office,6810,5144.007632,1665.992368
2024-03-31 00:00:00,South,Laptop,Grace,16,232,Electronics,3712,3153.617397,558.3826029
2024-07-20 00:00:00,South,Monitor,David,16,890,Office,14240,11778.04094,2461.959063
2024-12-11 00:00:00,East,Monitor,Hannah,8,748,Office,5984,4520.907429,1463.092571
2024-01-19 00:00:00,East,Smartwatch,Hannah,7,1437,Accessories,10059,7989.526053,2069.473947
2024-02-08 00:00:00,West,Camera,Hannah,6,1822,Electronics,10932,7892.948332,3039.051668
2024-05-05 00:00:00,West,Tablet,Bob,16,320,Electronics,5120,3887.045666,1232.954334
2024-06-21 00:00:00,West,Headphones,David,16,1075,Accessories,17200,12937.5945,4262.405503
2024-05-20 00:00:00,North,Monitor,Frank,7,1561,Office,10927,8880.734681,2046.265319
2024-08-29 00:00:00,West,Tablet,David,9,1169,Electronics,10521,7606.624038,2914.375962
2024-08-07 00:00:00,West,Smartwatch,Charlie,,1913,Accessories,,,
2024-05-05 00:00:00,East,Laptop,Alice,11,1315,Electronics,14465,12101.60497,2363.395026
2024-02-27 00:00:00,West,Smartwatch,Grace,14,1643,Accessories,23002,18527.09663,4474.903365
2024-05-27 00:00:00,North,Mobile,Hannah,7,1502,Electronics,10514,9305.279403,1208.720597
2024-11-12 00:00:00,North,Mobile,Hannah,1,887,Electronics,887,646.2813744,240.7186256
2024-12-26 00:00:00,East,Headphones,David,13,790,Accessories,10270,6402.951629,3867.048371
2024-01-01 00:00:00,West,Smartwatch,Grace,3,1457,Accessories,4371,2782.078977,1588.921023
2024-12-13 00:00:00,West,Printer,Hannah,4,138,Office,552,459.2617164,92.73828365
2024-07-08 00:00:00,North,Headphones,Grace,11,1416,Accessories,15576,9662.216231,5913.783769
2024-07-09 00:00:00,West,Printer,Frank,2,789,Office,1578,1376.564897,201.435103
2024-11-07 00:00:00,West,Headphones,Eva,14,261,Accessories,3654,2501.144852,1152.855148
2024-04-26 00:00:00,West,Mobile,Alice,12,1454,Electronics,17448,15173.89245,2274.10755
2024-05-13 00:00:00,South,Headphones,Grace,17,1227,Accessories,20859,17355.77381,3503.226192
2024-02-27 00:00:00,East,Mobile,Bob,12,260,Electronics,3120,2687.44417,432.55583
2024-02-13 00:00:00,South,Monitor,Charlie,12,1922,Office,23064,15319.38344,7744.616565
2024-06-21 00:00:00,East,Laptop,Bob,1,1758,Electronics,1758,1368.96875,389.0312503
2024-06-08 00:00:00,North,Printer,Hannah,13,1177,Office,15301,9610.202193,5690.797807
2024-06-21 00:00:00,West,Smartwatch,Frank,14,1157,Accessories,16198,10701.76316,5496.236838
2024-11-12 00:00:00,East,Monitor,Frank,2,341,Office,682,472.6059957,209.3940043
2024-10-29 00:00:00,South,Monitor,Bob,12,1066,Office,12792,10518.1424,2273.857599
2024-05-28 00:00:00,West,Headphones,Alice,16,989,Accessories,15824,9611.724102,6212.275898
2024-03-20 00:00:00,North,Mobile,Bob,4,212,Electronics,848,738.5530368,109.4469632
2024-07-31 00:00:00,East,Tablet,David,8,1113,Electronics,8904,5531.530346,3372.469654
2024-07-21 00:00:00,East,Printer,Hannah,2,417,Office,834,594.5978469,239.4021531
2024-09-08 00:00:00,East,Monitor,Hannah,10,122,Office,1220,761.678804,458.321196
2024-08-16 00:00:00,West,Headphones,Bob,9,1681,Accessories,15129,12567.51435,2561.485651
2024-06-12 00:00:00,South,Camera,Charlie,15,923,Electronics,13845,8893.951742,4951.048258
2024-08-14 00:00:00,South,Laptop,Charlie,13,1770,Electronics,23010,19913.47695,3096.523048
2024-05-26 00:00:00,East,Laptop,Hannah,17,1241,Electronics,21097,16014.02798,5082.972025
2024-01-20 00:00:00,North,Tablet,Eva,16,800,Electronics,12800,11322.13563,1477.864373
2024-02-16 00:00:00,North,Mobile,Charlie,2,1766,Electronics,3532,2426.866423,1105.133577
2024-08-20 00:00:00,South,Headphones,Bob,14,1118,Accessories,15652,11524.48692,4127.513077
2024-10-31 00:00:00,North,Printer,Charlie,3,1335,Office,4005,3237.137725,767.8622748
2024-01-14 00:00:00,South,Mobile,Hannah,12,1541,Electronics,18492,15710.32229,2781.677707
2024-05-22 00:00:00,East,Laptop,Alice,8,1236,Electronics,9888,7182.713665,2705.286335
2024-01-01 00:00:00,South,Mobile,Grace,2,1167,Electronics,2334,2025.281263,308.7187367
2024-02-23 00:00:00,South,Laptop,Charlie,4,,Electronics,,,
2024-09-15 00:00:00,East,Mobile,David,14,975,Electronics,13650,11092.06392,2557.936076
2024-05-23 00:00:00,North,Tablet,,16,,Electronics,,,
2024-01-12 00:00:00,South,Smartwatch,Eva,19,1908,Accessories,36252,22853.28419,13398.71581
2024-11-25 00:00:00,South,Tablet,,2,926,Electronics,1852,1326.030828,525.9691722
2024-08-11 00:00:00,East,Tablet,Bob,12,1517,Electronics,18204,15729.43357,2474.566432
2024-09-28 00:00:00,North,Smartwatch,Grace,14,1990,Accessories,27860,24911.3021,2948.697904
2024-12-23 00:00:00,South,Smartwatch,Bob,6,951,Accessories,5706,4095.994795,1610.005205
2024-06-04 00:00:00,East,Monitor,Grace,13,611,Office,7943,6878.041611,1064.958389
2024-01-08 00:00:00,South,Monitor,Grace,4,144,Office,576,433.6682831,142.3317169
2024-05-01 00:00:00,West,Headphones,Bob,18,1231,Accessories,22158,18061.08576,4096.914239
2024-12-13 00:00:00,East,Printer,David,12,318,Office,3816,2341.541204,1474.458796
2024-06-12 00:00:00,North,Printer,David,19,542,Office,10298,7900.559606,2397.440394
2024-03-30 00:00:00,North,Headphones,Grace,8,1953,Accessories,15624,9703.263027,5920.736973
2024-05-15 00:00:00,North,Tablet,David,7,414,Electronics,2898,1972.336452,925.6635481
2024-07-04 00:00:00,North,Tablet,Grace,16,276,Electronics,4416,3400.515619,1015.484381
2024-11-11 00:00:00,South,Laptop,Hannah,19,327,Electronics,6213,5232.272544,980.7274558
2024-06-26 00:00:00,South,Laptop,Grace,6,1826,Electronics,10956,8417.145228,2538.854772
2024-01-28 00:00:00,North,Printer,Hannah,-5,1795,Office,-8975,-7905.695724,-1069.304276
2024-08-07 00:00:00,North,Headphones,,5,366,Accessories,1830,1542.872547,287.1274533
2024-12-22 00:00:00,North,Camera,Frank,16,969,Electronics,15504,10029.10417,5474.895832
2024-02-10 00:00:00,South,Monitor,Alice,7,,Office,,,
2024-08-15 00:00:00,North,Camera,Bob,5,1502,Electronics,7510,6012.097668,1497.902332
2024-07-10 00:00:00,North,Headphones,Frank,11,588,Accessories,6468,5701.683064,766.3169363
2024-05-24 00:00:00,West,Laptop,Charlie,15,801,Electronics,12015,10769.22185,1245.778151
2024-07-19 00:00:00,West,Printer,Bob,3,786,Office,2358,1954.678086,403.3219138
2024-07-30 00:00:00,North,Printer,,5,1413,Office,7065,5455.104043,1609.895957
2024-08-07 00:00:00,East,Laptop,Alice,5,1095,Electronics,5475,4527.731415,947.2685846
2024-08-27 00:00:00,North,Camera,David,9,456,Electronics,4104,2798.80868,1305.19132
2024-02-15 00:00:00,West,Mobile,Alice,15,1780,Electronics,26700,18291.66025,8408.339752
2024-02-04 00:00:00,East,Mobile,David,3,1867,Electronics,5601,4460.103206,1140.896794
2024-09-09 00:00:00,East,Laptop,Frank,6,971,Electronics,5826,5019.39422,806.6057796
2024-03-22 00:00:00,North,Mobile,Eva,17,303,Electronics,5151,4589.246604,561.7533964
2024-09-12 00:00:00,West,Smartwatch,Frank,8,1336,Accessories,10688,7507.255264,3180.744736
2024-07-15 00:00:00,West,Headphones,Eva,11,651,Accessories,7161,6007.836149,1153.163851
2024-10-29 00:00:00,East,Headphones,Alice,6,1910,Accessories,11460,9803.562909,1656.437091
2024-01-10 00:00:00,North,Laptop,David,,422,Electronics,,,
2024-11-07 00:00:00,South,Tablet,Frank,10,693,Electronics,6930,4880.643523,2049.356477
2024-10-12 00:00:00,South,Monitor,Eva,3,280,Office,840,660.0103184,179.9896816
2024-08-29 00:00:00,West,Camera,Grace,14,598,Electronics,8372,6491.101868,1880.898132
2024-09-07 00:00:00,South,Laptop,Bob,14,1443,Electronics,20202,15797.10848,4404.89152
2024-12-30 00:00:00,West,Mobile,Bob,10,182,Electronics,1820,1430.116077,389.8839233
2024-01-05 00:00:00,West,Camera,Frank,12,402,Electronics,4824,4120.262614,703.7373862
2024-04-28 00:00:00,West,Tablet,David,6,361,Electronics,2166,1410.118967,755.8810327
2024-10-15 00:00:00,South,Mobile,Grace,12,883,Electronics,10596,7525.154001,3070.845999
2024-03-05 00:00:00,West,Printer,Frank,14,1323,Office,18522,14369.3772,4152.622802
2024-05-25 00:00:00,East,Monitor,Alice,2,1363,Office,2726,1867.305425,858.6945754
2024-08-11 00:00:00,North,Smartwatch,Eva,9,1013,Accessories,9117,8145.546604,971.4533958
2024-08-26 00:00:00,North,Mobile,Hannah,10,791,Electronics,7910,5370.455566,2539.544434
2024-06-25 00:00:00,West,Smartwatch,Alice,17,1043,Accessories,17731,13136.6969,4594.303095
2024-09-23 00:00:00,North,tabllet,Bob,17,782,Electronics,13294,11475.50728,1818.492725
2024-12-06 00:00:00,South,Smartwatch,Eva,3,1418,Accessories,4254,2654.577246,1599.422754
2024-10-08 00:00:00,South,Camera,Frank,19,1635,Electronics,31065,26287.40184,4777.598164
2024-03-03 00:00:00,North,Camera,Alice,1,788,Electronics,788,607.7863784,180.2136216
2024-08-04 00:00:00,South,Camera,Charlie,12,495,Electronics,5940,3620.671237,2319.328763
2024-12-07 00:00:00,North,Camera,Hannah,7,1872,Electronics,13104,11411.93116,1692.068839
2024-11-10 00:00:00,North,Camera,David,4,1261,Electronics,5044,3085.712651,1958.287349
2024-10-09 00:00:00,North,Mobile,Grace,10,938,Electronics,9380,7077.822879,2302.177121
2024-06-25 00:00:00,West,Camera,Grace,13,977,Electronics,12701,7807.423758,4893.576242
2024-04-07 00:00:00,North,,David,2,922,Electronics,1844,1145.787894,698.2121055
2024-04-14 00:00:00,West,Camera,Charlie,10,1252,Electronics,12520,10844.3394,1675.660596
2024-04-08 00:00:00,North,Smartwatch,Bob,4,148,Accessories,592,491.2106171,100.7893829
2024-11-06 00:00:00,North,Printer,Eva,18,1799,Office,32382,21342.40472,11039.59528
2024-01-06 00:00:00,North,Camera,David,5,888,Electronics,4440,3490.46334,949.5366597
2024-07-15 00:00:00,South,Tablet,Charlie,19,392,Electronics,7448,6244.432028,1203.567972
2024-12-16 00:00:00,West,Camera,Frank,2,1751,Electronics,3502,3035.803928,466.1960722
2024-05-12 00:00:00,West,Camera,Hannah,12,635,Electronics,7620,5642.549635,1977.450365
2024-12-23 00:00:00,North,,Grace,17,410,Accessories,6970,6058.672244,911.3277564
2024-09-15 00:00:00,North,Monitor,Hannah,10,636,Office,6360,4784.977939,1575.022061
2024-01-23 00:00:00,South,Headphones,Charlie,2,738,Accessories,1476,1190.347377,285.6526229
2024-02-22 00:00:00,South,Smartwatch,Hannah,6,333,Accessories,1998,1785.630198,212.369802
2024-06-13 00:00:00,South,Tablet,Bob,8,-100,Electronics,-800,-536.6284294,-263.3715706
2024-07-20 00:00:00,West,Headphones,Bob,19,704,Accessories,13376,8701.842177,4674.157823
2024-03-23 00:00:00,West,Laptop,Alice,11,193,Electronics,2123,1491.63179,631.3682104
2024-05-24 00:00:00,West,Laptop,David,12,426,Electronics,5112,3319.322341,1792.677659
2024-03-25 00:00:00,North,Monitor,Alice,9,324,Office,2916,1998.185622,917.8143776
2024-03-18 00:00:00,West,Tablet,Hannah,2,1066,Electronics,2132,1754.413413,377.5865872
2024-12-31 00:00:00,East,Smartwatch,Grace,8,989,Accessories,7912,5880.651052,2031.348948
2024-01-01 00:00:00,East,Mobile,Charlie,11,1915,Electronics,21065,15009.07346,6055.926539
2024-02-20 00:00:00,South,Tablet,Eva,4,110,Electronics,440,312.6715687,127.3284313
2024-06-21 00:00:00,West,Printer,Hannah,10,1452,Office,14520,9559.372571,4960.627429
2024-07-23 00:00:00,East,Headphones,Eva,16,1135,Accessories,18160,13333.4976,4826.502397
2024-09-16 00:00:00,South,Headphones,Bob,8,134,Accessories,1072,844.0827957,227.9172043
2024-10-14 00:00:00,West,Camera,Eva,4,546,Electronics,2184,1401.574248,782.4257524
2024-02-03 00:00:00,North,Laptop,Eva,10,1575,Electronics,15750,14046.54077,1703.45923
2024-12-13 00:00:00,East,Monitor,Grace,12,1863,Office,22356,16386.59819,5969.401806
2024-04-04 00:00:00,North,Headphones,Eva,14,,Accessories,,,
2024-03-12 00:00:00,West,Tablet,Hannah,16,540,Electronics,8640,5533.035938,3106.964062
2024-02-08 00:00:00,East,Headphones,Charlie,18,752,Accessories,13536,11237.11054,2298.889457
2024-06-02 00:00:00,West,Monitor,Eva,12,1658,Office,19896,15624.158,4271.842004
2024-09-06 00:00:00,North,Monitor,Frank,18,694,Office,12492,10568.47229,1923.527706
2024-06-10 00:00:00,East,Monitor,Eva,7,328,Office,2296,1791.346953,504.6530467
2024-04-27 00:00:00,North,Tablet,Eva,7,443,Electronics,3101,2756.32692,344.6730801
2024-09-15 00:00:00,West,Mobile,Alice,9,1203,Electronics,10827,8532.53728,2294.46272
2024-11-01 00:00:00,West,Camera,Charlie,1,1476,Electronics,1476,1233.022707,242.9772933
2024-09-24 00:00:00,North,Laptop,Hannah,6,1519,Electronics,9114,7867.884082,1246.115918
2024-02-23 00:00:00,East,Headphones,Bob,6,1413,Accessories,8478,6904.271601,1573.728399
2024-08-23 00:00:00,North,Tablet,Alice,12,1578,Electronics,18936,14339.6836,4596.316401
2024-08-09 00:00:00,West,Smartwatch,Hannah,12,1966,Accessories,23592,16086.09016,7505.909843
2024-09-07 00:00:00,south,Laptop,David,10,1794,Electronics,17940,15362.87925,2577.120755
2024-11-08 00:00:00,West,Mobile,Charlie,6,1088,Electronics,6528,4857.96445,1670.03555
2024-04-21 00:00:00,North,Tablet,Frank,17,1251,Electronics,21267,16720.38055,4546.619445
2024-09-11 00:00:00,East,Printer,Charlie,19,1825,Office,34675,21629.15406,13045.84594
2024-10-29 00:00:00,East,Printer,David,18,1008,Office,18144,13593.58272,4550.417278
2024-07-25 00:00:00,North,Camera,David,6,1666,Electronics,9996,8091.235143,1904.764857
2024-08-16 00:00:00,North,Camera,David,19,1482,Electronics,28158,21828.68905,6329.310948
2024-12-06 00:00:00,East,Mobile,Grace,10,626,Electronics,6260,4598.38602,1661.61398
2024-03-06 00:00:00,West,Mobile,Bob,8,1436,Electronics,11488,7662.819904,3825.180096
2024-03-15 00:00:00,East,Camera,Eva,,174,Electronics,,,
2024-04-12 00:00:00,West,Headphones,Charlie,7,1669,Accessories,11683,9465.418313,2217.581687
2024-07-10 00:00:00,North,Headphones,Hannah,1,1994,Accessories,1994,1330.510876,663.489124
2024-09-08 00:00:00,North,Tablet,Grace,18,295,Electronics,5310,4176.410498,1133.589502
2024-08-13 00:00:00,West,,,12,1966,Accessories,23592,18329.12693,5262.873073
2024-10-20 00:00:00,North,Tablet,Eva,16,128,Electronics,2048,1825.024499,222.9755007
2024-11-01 00:00:00,West,Smartwatch,Eva,10,805,Accessories,8050,4976.78815,3073.21185
2024-04-07 00:00:00,South,Mobile,Frank,10,1120,Electronics,11200,7083.291961,4116.708039
2024-12-03 00:00:00,East,Laptop,David,14,115,Electronics,1610,1210.438314,399.5616861
2024-10-12 00:00:00,South,Tablet,Bob,10,1546,Electronics,15460,11720.73537,3739.26463
2024-11-30 00:00:00,West,Tablet,Frank,10,1712,Electronics,17120,10477.06846,6642.931544
2024-12-12 00:00:00,East,Smartwatch,Alice,11,904,Accessories,9944,8430.091892,1513.908108
2024-11-03 00:00:00,West,Monitor,Grace,2,1716,Office,3432,2568.567314,863.4326864
2024-09-05 00:00:00,East,Mobile,Grace,8,1528,Electronics,12224,8605.611948,3618.388052
2024-06-14 00:00:00,East,Mobile,Bob,7,1039,Electronics,7273,5059.507042,2213.492958
2024-11-30 00:00:00,East,Printer,Eva,8,1759,Office,14072,12079.71656,1992.283442
2024-01-30 00:00:00,East,Monitor,Hannah,1,1654,Office,1654,1090.018848,563.9811517
2024-09-03 00:00:00,West,Smartwatch,Grace,2,1066,Accessories,2132,1381.803164,750.1968356
2024-04-15 00:00:00,East,Mobile,Bob,18,1737,Electronics,31266,20759.17197,10506.82803
2024-02-20 00:00:00,East,Monitor,Grace,15,1200,Office,18000,14175.12176,3824.878243
2024-03-21 00:00:00,South,Camera,Grace,1,328,Electronics,328,276.5955962,51.40440381
2024-05-12 00:00:00,North,Monitor,David,5,1061,Office,5305,3709.752591,1595.247409
2024-10-11 00:00:00,North,Headphones,Alice,2,1420,Accessories,2840,1851.789622,988.2103776
2024-05-17 00:00:00,South,Printer,,3,1633,Office,4899,3246.852668,1652.147332
2024-07-02 00:00:00,South,Camera,Alice,19,814,Electronics,15466,12152.4889,3313.511104
2024-11-25 00:00:00,West,Laptop,Grace,18,1083,Electronics,19494,13135.26321,6358.73679
2024-09-29 00:00:00,West,Tablet,Frank,18,672,Electronics,12096,10441.0745,1654.925496
2024-12-05 00:00:00,West,Printer,Hannah,14,1661,Office,23254,14677.16687,8576.833133
2024-03-09 00:00:00,South,Laptop,Eva,8,1706,Electronics,13648,8321.329726,5326.670274
2024-02-03 00:00:00,South,Tablet,Grace,12,714,Electronics,8568,5367.967443,3200.032557
2024-09-18 00:00:00,East,Headphones,Alice,10,425,Accessories,4250,3628.194978,621.8050215
2024-02-22 00:00:00,West,Monitor,Alice,17,1486,Office,25262,20092.60804,5169.391962
2024-07-23 00:00:00,West,Mobile,Alice,11,1792,Electronics,19712,17490.91866,2221.081338
2024-05-05 00:00:00,West,Camera,Grace,,974,Electronics,,,
2024-08-22 00:00:00,North,Smartwatch,Bob,4,458,Accessories,1832,1216.087899,615.9121008
2024-02-12 00:00:00,East,Camera,Frank,1,1829,Electronics,1829,1405.755814,423.2441862
2024-08-27 00:00:00,West,Headphones,Bob,15,1910,Accessories,28650,21812.63406,6837.365941
2024-04-20 00:00:00,West,Laptop,Eva,13,423,Electronics,5499,4274.412273,1224.587727
2024-09-05 00:00:00,West,Smartwatch,Grace,8,1821,Accessories,14568,10259.66199,4308.338007
2024-05-30 00:00:00,North,Mobile,Alice,4,1449,Electronics,5796,3487.853599,2308.146401
2024-07-01 00:00:00,North,Headphones,Frank,10,1748,Accessories,17480,10671.70599,6808.294012
2024-12-01 00:00:00,South,Smartwatch,Frank,19,1948,Accessories,37012,29578.0635,7433.936503
2024-04-04 00:00:00,East,Headphones,Charlie,18,264,Accessories,4752,3597.156673,1154.843327
2024-01-08 00:00:00,South,Monitor,Eva,5,1696,Office,8480,7176.652645,1303.347355
2024-12-25 00:00:00,East,Headphones,Hannah,19,1727,Accessories,32813,22645.00461,10167.99539
2024-07-02 00:00:00,North,Mobile,Hannah,16,897,Electronics,14352,12122.29726,2229.702735
2024-10-07 00:00:00,,Printer,Frank,1,554,Office,554,403.1166729,150.8833271
2024-07-13 00:00:00,South,Tablet,Grace,12,1276,Electronics,15312,9631.393704,5680.606296
2024-12-17 00:00:00,West,Smartwatch,Alice,2,1860,Accessories,3720,3323.349304,396.6506961
2024-07-13 00:00:00,South,Monitor,Alice,8,1250,Office,10000,7535.807787,2464.192213
2024-06-03 00:00:00,North,Mobile,Frank,18,292,Electronics,5256,4146.161721,1109.838279
2024-04-02 00:00:00,North,Headphones,Bob,16,726,Accessories,11616,9307.194035,2308.805965
2024-06-08 00:00:00,,Monitor,Eva,5,1897,Office,9485,6722.244064,2762.755936
2024-03-01 00:00:00,South,Mobile,Alice,13,629,Electronics,8177,6739.961721,1437.038279
2024-05-01 00:00:00,East,Printer,Frank,19,1133,Office,21527,18536.46786,2990.53214
2024-02-20 00:00:00,South,Monitor,Alice,3,191,Office,573,410.3574412,162.6425588
2024-10-03 00:00:00,East,Monitor,Hannah,8,238,Office,1904,1517.678906,386.3210936
2024-01-05 00:00:00,South,Tablet,Frank,12,580,Electronics,6960,5756.874544,1203.125456
2024-04-01 00:00:00,South,Camera,Eva,2,548,Electronics,1096,720.1133952,375.8866048
2024-06-18 00:00:00,North,Smartwatch,Frank,11,1456,Accessories,16016,11207.65767,4808.342334
2024-11-12 00:00:00,West,Tablet,Charlie,,968,Electronics,,,
2024-01-22 00:00:00,West,Laptop,Frank,18,439,Electronics,7902,6168.795385,1733.204615
2024-11-21 00:00:00,East,Smartwatch,Frank,13,1175,Accessories,15275,12835.29699,2439.703009
2024-01-01 00:00:00,West,Tablet,Grace,5,1830,Electronics,9150,7166.752112,1983.247888
2024-05-12 00:00:00,South,Headphones,Hannah,12,565,Accessories,6780,4433.680312,2346.319688
2024-08-20 00:00:00,South,Smartwatch,Eva,2,817,Accessories,1634,1248.229834,385.7701657
2024-01-12 00:00:00,North,Smartwatch,Grace,5,898,Accessories,4490,3818.656298,671.3437019
2024-12-11 00:00:00,North,Mobile,Frank,7,574,Electronics,4018,2775.704469,1242.295531
2024-02-15 00:00:00,West,Headphones,Eva,12,500,Accessories,6000,5098.772704,901.2272959
2024-02-03 00:00:00,East,Laptop,Charlie,16,1562,Electronics,24992,20877.99153,4114.008468
2024-03-18 00:00:00,West,Camera,Eva,8,704,Electronics,5632,3415.933269,2216.066731
2024-08-05 00:00:00,West,Monitor,Alice,9,1031,Office,9279,6233.970366,3045.029634
2024-10-27 00:00:00,West,Printer,Grace,15,1096,Office,16440,12541.79195,3898.208055
2024-03-13 00:00:00,West,Tablet,Eva,5,1021,Electronics,5105,4162.031002,942.9689978
2024-10-08 00:00:00,South,Mobile,Hannah,13,920,Electronics,11960,10335.34353,1624.656474
2024-09-05 00:00:00,East,Tablet,Charlie,5,756,Electronics,3780,2994.941989,785.0580111
2024-02-16 00:00:00,South,Laptop,David,11,697,Electronics,7667,5475.029628,2191.970372
2024-04-30 00:00:00,East,Monitor,Frank,10,1632,Office,16320,10695.9348,5624.065196
2024-08-01 00:00:00,North,Laptop,Eva,13,1276,Electronics,16588,13735.04243,2852.957569
2024-08-26 00:00:00,West,Smartwatch,Frank,9,613,Accessories,5517,3652.444159,1864.555841
2024-02-25 00:00:00,South,Printer,Bob,14,1626,Office,22764,18407.63412,4356.365883
2024-12-15 00:00:00,East,Laptop,Alice,18,1977,Electronics,35586,23286.17898,12299.82102
2024-04-16 00:00:00,North,Tablet,Grace,15,1895,Electronics,28425,17831.46171,10593.53829
2024-11-14 00:00:00,North,Headphones,Alice,10,1799,Accessories,17990,12149.18791,5840.812093
2024-02-17 00:00:00,West,Headphones,Bob,7,1129,Accessories,7903,5417.340076,2485.659924
2024-03-01 00:00:00,East,Smartwatch,Bob,8,599,Accessories,4792,3805.627852,986.3721483
2024-12-02 00:00:00,South,,Grace,3,1784,Electronics,5352,3469.514335,1882.485665
2024-01-26 00:00:00,West,Tablet,Eva,15,816,Electronics,12240,10760.08698,1479.913016
2024-10-18 00:00:00,South,Tablet,Bob,16,1241,Electronics,19856,15215.82169,4640.178307
2024-09-13 00:00:00,North,Laptop,David,4,1608,Electronics,6432,4806.501868,1625.498132
2024-01-08 00:00:00,South,Printer,Frank,6,700,Office,4200,3067.715088,1132.284912
2024-04-22 00:00:00,South,Tablet,Frank,1,765,Electronics,765,589.0350091,175.9649909
2024-12-20 00:00:00,West,Mobile,Charlie,4,1802,Electronics,7208,4373.339322,2834.660678
2024-09-09 00:00:00,South,Camera,Hannah,11,567,Electronics,6237,5594.750615,642.2493845
2024-06-28 00:00:00,West,Laptop,Bob,12,260,Electronics,3120,2393.842816,726.1571839
2024-07-25 00:00:00,North,Mobile,Bob,5,369,Electronics,1845,1126.480434,718.5195663
