Date,Region,Product,Salesperson,Units_Sold,Unit_Price,Category,Revenue,Cost,Profit,Year,Month
2024-01-10,West,Printer,Bob,16.0,227.0,Office,3632.0,2420.494034,1211.5059660000002,2024,January
2024-09-17,East,Camera,David,5.0,1410.0,Electronics,7050.0,4232.658122,2817.341878,2024,September
2024-05-17,West,Smartwatch,Frank,15.0,1946.0,Accessories,29190.0,25690.95488,3499.045119999999,2024,May
2024-06-20,East,Smartwatch,Hannah,17.0,1376.0,Accessories,23392.0,16182.69256,7209.3074400000005,2024,June
2024-01-13,East,Headphones,Hannah,18.0,1901.0,Accessories,34218.0,22549.30657,11668.69343,2024,January
2024-06-16,East,Tablet,Charlie,5.0,799.0,Electronics,3995.0,2718.373857,1276.626143,2024,June
2024-05-09,South,Monitor,Grace,13.0,485.0,Office,6305.0,4408.04182,1896.9581799999996,2024,May
2024-03-24,West,Tablet,Charlie,19.0,1353.0,Electronics,25707.0,19083.9495,6623.050500000001,2024,March
2024-11-16,East,Camera,Bob,13.0,370.0,Electronics,4810.0,2986.074461,1823.9255389999998,2024,November
2024-11-14,North,Printer,Charlie,18.0,1894.0,Office,34092.0,20993.91997,13098.080030000001,2024,November
2024-04-10,South,Headphones,Charlie,14.0,910.0,Accessories,12740.0,8763.504946,3976.495054000001,2024,April
2024-11-24,West,Headphones,Alice,4.0,514.0,Accessories,2056.0,1416.02855,639.97145,2024,November
2024-09-29,East,Headphones,Hannah,4.0,297.0,Accessories,1188.0,754.7291156,433.2708844,2024,September
2024-09-21,North,Camera,David,19.0,1446.0,Electronics,27474.0,19820.77328,7653.226719999999,2024,September
2024-02-07,West,Tablet,Grace,13.0,1179.0,Electronics,15327.0,10502.19222,4824.807779999999,2024,February
2024-04-03,West,Printer,David,12.0,930.0,Office,11160.0,6783.233991,4376.766009,2024,April
2024-04-04,South,Headphones,Alice,7.0,1326.0,Accessories,9282.0,8035.578085,1246.421915,2024,April
2024-10-31,West,Printer,Alice,12.0,1906.0,Office,22872.0,19802.70809,3069.29191,2024,October
2024-03-09,South,Laptop,Charlie,4.0,1744.0,Electronics,6976.0,4623.376619,2352.6233810000003,2024,March
2024-11-13,East,Smartwatch,Eva,2.0,727.0,Accessories,1454.0,943.4448659,510.55513410000003,2024,November
2024-08-23,South,Smartwatch,Hannah,2.0,703.0,Accessories,1406.0,1074.448088,331.5519119999999,2024,August
2024-11-29,North,Printer,Frank,5.0,1261.0,Office,6305.0,4976.070251,1328.929749,2024,November
2024-05-16,South,Mobile,Hannah,10.0,1545.0,Electronics,15450.0,13708.20975,1741.79025,2024,May
2024-03-16,North,Mobile,Frank,10.0,1938.0,Electronics,19380.0,13821.90393,5558.09607,2024,March
2024-01-01,West,Camera,Frank,13.0,1685.0,Electronics,21905.0,18913.96674,2991.03326,2024,January
2024-10-22,East,Smartwatch,Alice,7.0,1109.0,Accessories,7763.0,5705.697372,2057.3026280000004,2024,October
2024-11-15,North,Laptop,David,5.0,170.0,Electronics,850.0,541.1981665,308.80183350000004,2024,November
2024-02-29,South,Monitor,Frank,10.0,1010.0,Office,10100.0,7203.665276,2896.3347240000003,2024,February
2024-11-15,South,Tablet,Hannah,10.0,693.0,Electronics,6930.0,4441.922641,2488.077359,2024,November
2024-12-14,South,Tablet,Grace,6.0,1495.0,Electronics,8970.0,5426.776798,3543.223202,2024,December
2024-11-23,West,Camera,Charlie,19.0,1740.0,Electronics,33060.0,27289.90321,5770.09679,2024,November
2024-09-23,West,Laptop,Eva,8.0,699.0,Electronics,5592.0,3755.1796,1836.8204,2024,September
2024-12-26,North,Camera,Charlie,1.0,613.0,Electronics,613.0,368.1690957,244.8309043,2024,December
2024-08-16,North,Monitor,Bob,17.0,1995.0,Office,33915.0,29225.56302,4689.436979999999,2024,August
2024-09-26,West,Tablet,Charlie,7.0,183.0,Electronics,1281.0,939.1480506,341.85194939999997,2024,September
2024-11-11,North,Printer,Alice,14.0,1093.0,Office,15302.0,10277.71016,5024.2898399999995,2024,November
2024-10-12,East,Camera,David,17.0,1166.0,Electronics,19822.0,13455.90685,6366.093150000001,2024,October
2024-07-31,West,Printer,Grace,17.0,938.0,Office,15946.0,10498.31776,5447.68224,2024,July
2024-06-13,North,Monitor,Frank,5.0,705.0,Office,3525.0,3004.596732,520.403268,2024,June
2024-01-05,South,Monitor,Alice,8.0,909.0,Office,7272.0,4734.795494,2537.204506,2024,January
2024-12-04,East,Camera,Bob,6.0,232.0,Electronics,1392.0,1069.830516,322.169484,2024,December
2024-03-18,West,Smartwatch,Alice,11.0,1518.0,Accessories,16698.0,10406.12803,6291.87197,2024,March
2024-05-11,West,Smartwatch,Alice,4.0,389.0,Accessories,1556.0,1215.226931,340.7730690000001,2024,May
2024-03-29,South,Monitor,Alice,18.0,475.0,Office,8550.0,7446.586191,1103.4138089999997,2024,March
2024-08-24,East,Laptop,Grace,1.0,868.0,Electronics,868.0,624.4073738,243.59262620000004,2024,August
2024-02-11,West,Monitor,Bob,13.0,566.0,Office,7358.0,6204.277498,1153.7225019999996,2024,February
2024-03-29,West,Tablet,Charlie,14.0,1336.0,Electronics,18704.0,16012.42602,2691.573979999999,2024,March
2024-10-22,West,Printer,Eva,1.0,1271.0,Office,1271.0,1030.634565,240.36543499999993,2024,October
2024-11-23,South,Printer,Grace,11.0,1696.0,Office,18656.0,11713.80838,6942.19162,2024,November
2024-10-21,West,Mobile,Eva,17.0,570.0,Electronics,9690.0,5860.744811,3829.2551890000004,2024,October
2024-04-13,South,Mobile,Grace,4.0,248.0,Electronics,992.0,645.3633584,346.63664159999996,2024,April
2024-01-14,South,Monitor,David,12.0,187.0,Office,2244.0,1425.902737,818.0972630000001,2024,January
2024-10-14,South,Tablet,Hannah,10.0,1447.0,Electronics,14470.0,11829.8226,2640.1774000000005,2024,October
2024-06-27,East,Mobile,Grace,6.0,495.0,Electronics,2970.0,2278.293077,691.7069230000002,2024,June
2024-05-04,East,Printer,Frank,1.0,889.0,Office,889.0,673.6710956,215.32890440000006,2024,May
2024-12-18,West,Camera,Alice,7.0,1527.0,Electronics,10689.0,7224.269572,3464.730428,2024,December
2024-03-03,East,Laptop,Bob,14.0,1764.0,Electronics,24696.0,16347.8726,8348.1274,2024,March
2024-06-01,East,Monitor,Hannah,5.0,1505.0,Office,7525.0,6185.873289,1339.126711,2024,June
2024-05-24,South,Mobile,Hannah,18.0,964.0,Electronics,17352.0,11736.1117,5615.8883000000005,2024,May
2024-08-12,East,Camera,Grace,15.0,1915.0,Electronics,28725.0,23255.29754,5469.70246,2024,August
2024-11-04,South,Laptop,Alice,6.0,1393.0,Electronics,8358.0,6247.216738,2110.783262,2024,November
2024-04-13,West,Laptop,Bob,19.0,1415.0,Electronics,26885.0,23272.52316,3612.4768399999994,2024,April
2024-04-13,North,Headphones,Frank,1.0,1576.0,Accessories,1576.0,1055.722004,520.277996,2024,April
2024-02-08,West,Monitor,Bob,1.0,1838.0,Office,1838.0,1351.402375,486.5976250000001,2024,February
2024-07-16,South,Headphones,Alice,13.0,123.0,Accessories,1599.0,1005.770089,593.229911,2024,July
2024-05-13,South,Printer,Frank,3.0,1055.0,Office,3165.0,2217.227909,947.7720909999998,2024,May
2024-03-07,South,Laptop,Bob,10.0,1986.0,Electronics,19860.0,14935.99369,4924.006310000001,2024,March
2024-06-27,North,Tablet,Frank,3.0,410.0,Electronics,1230.0,1008.381139,221.61886100000004,2024,June
2024-02-11,East,Smartwatch,Grace,9.0,1584.0,Accessories,14256.0,9400.736227,4855.263773000001,2024,February
2024-01-15,West,Smartwatch,Grace,8.0,1331.0,Accessories,10648.0,7085.473495,3562.526505,2024,January
2024-04-20,West,Camera,Alice,3.0,1915.0,Electronics,5745.0,4535.524408,1209.4755919999998,2024,April
2024-06-05,East,Laptop,Alice,13.0,1840.0,Electronics,23920.0,17096.51705,6823.482950000001,2024,June
2024-10-15,West,Laptop,Frank,6.0,763.0,Electronics,4578.0,3408.909091,1169.090909,2024,October
2024-08-18,North,Printer,Charlie,13.0,537.0,Office,6981.0,5939.717256,1041.282744,2024,August
2024-06-05,West,Laptop,David,12.0,1661.0,Electronics,19932.0,14943.51851,4988.48149,2024,June
2024-02-07,South,Tablet,Hannah,13.0,805.0,Electronics,10465.0,8327.521805,2137.4781949999997,2024,February
2024-04-06,East,Headphones,Bob,2.0,1459.0,Accessories,2918.0,2325.740871,592.259129,2024,April
2024-10-15,North,Laptop,Bob,16.0,521.0,Electronics,8336.0,7011.272747,1324.727253,2024,October
2024-09-10,East,Laptop,Charlie,6.0,1873.0,Electronics,11238.0,8894.223471,2343.7765290000007,2024,September
2024-07-14,North,Printer,Charlie,19.0,420.0,Office,7980.0,4943.154723,3036.8452770000004,2024,July
2024-03-26,South,Monitor,Charlie,13.0,1620.0,Office,21060.0,14797.8489,6262.151099999999,2024,March
2024-11-17,East,Mobile,Eva,17.0,686.0,Electronics,11662.0,10458.4216,1203.5784000000003,2024,November
2024-01-10,West,Monitor,Eva,9.0,1046.0,Office,9414.0,6203.384358,3210.6156419999998,2024,January
2024-01-05,North,Printer,Frank,17.0,1286.0,Office,21862.0,16965.32133,4896.678670000001,2024,January
2024-05-02,East,Monitor,Eva,2.0,1934.0,Office,3868.0,3298.948319,569.0516809999999,2024,May
2024-11-25,West,Headphones,Grace,19.0,1664.0,Office,31616.0,24532.99064,7083.00936,2024,November
2024-12-18,East,Tablet,Grace,19.0,1288.0,Electronics,24472.0,17416.25933,7055.740669999999,2024,December
2024-04-27,East,Camera,Alice,7.0,948.0,Electronics,6636.0,4141.319023,2494.680977,2024,April
2024-10-20,East,Laptop,Hannah,10.0,1821.0,Electronics,18210.0,12901.77536,5308.22464,2024,October
2024-06-07,North,Printer,Frank,10.0,1689.0,Office,16890.0,11056.53608,5833.46392,2024,June
2024-10-29,West,Printer,Hannah,9.0,1418.0,Office,12762.0,11335.95938,1426.0406199999998,2024,October
2024-08-15,South,Mobile,Bob,17.0,141.0,Electronics,2397.0,1952.379397,444.6206030000001,2024,August
2024-08-03,North,Smartwatch,Alice,2.0,1038.0,Accessories,2076.0,1517.121659,558.8783410000001,2024,August
2024-07-02,North,Camera,Bob,4.0,486.0,Electronics,1944.0,1230.531488,713.4685119999999,2024,July
2024-01-15,South,Laptop,Bob,19.0,1261.0,Electronics,23959.0,16292.47809,7666.5219099999995,2024,January
2024-06-05,West,Laptop,Frank,17.0,1310.0,Electronics,22270.0,15097.12989,7172.87011,2024,June
2024-05-15,West,Mobile,Charlie,5.0,1009.0,Electronics,5045.0,3763.740547,1281.2594530000001,2024,May
2024-09-17,West,Tablet,Charlie,7.0,815.0,Electronics,5705.0,4211.966905,1493.0330949999998,2024,September
2024-06-05,East,Laptop,Hannah,18.0,530.0,Electronics,9540.0,6964.414318,2575.585682,2024,June
2024-02-16,East,Smartwatch,Alice,7.0,653.0,Accessories,4571.0,3422.7339,1148.2660999999998,2024,February
2024-11-19,East,Laptop,Charlie,17.0,1985.0,Electronics,33745.0,30239.12817,3505.87183,2024,November
2024-11-27,South,Smartwatch,Bob,7.0,1539.0,Accessories,10773.0,7428.049099,3344.950901,2024,November
2024-06-21,East,Camera,Charlie,4.0,899.0,Electronics,3596.0,2821.35237,774.6476299999999,2024,June
2024-05-09,South,Camera,Eva,8.0,525.0,Electronics,4200.0,2821.779757,1378.2202430000002,2024,May
2024-04-04,West,Headphones,Charlie,13.0,1539.0,Accessories,20007.0,14804.81747,5202.18253,2024,April
2024-10-08,South,Laptop,Alice,12.0,155.0,Electronics,1860.0,1136.528216,723.4717840000001,2024,October
2024-10-25,West,Printer,David,4.0,1376.0,Office,5504.0,4648.575626,855.4243740000002,2024,October
2024-05-27,West,Monitor,Grace,19.0,1253.0,Office,23807.0,17692.2502,6114.749800000001,2024,May
2024-01-11,North,Printer,Hannah,14.0,948.0,Office,13272.0,9685.16237,3586.83763,2024,January
2024-09-10,South,Smartwatch,Bob,5.0,769.0,Accessories,3845.0,3144.055458,700.9445420000002,2024,September
2024-11-25,South,Printer,David,18.0,475.0,Office,8550.0,6660.731969,1889.2680309999996,2024,November
2024-12-25,East,Monitor,David,10.0,842.0,Office,8420.0,5798.107608,2621.8923919999997,2024,December
2024-02-07,North,Laptop,Eva,19.0,1066.0,Electronics,20254.0,12466.55777,7787.442230000001,2024,February
2024-05-13,East,Laptop,David,12.0,407.0,Electronics,4884.0,4055.080367,828.919633,2024,May
2024-07-18,North,Tablet,Grace,18.0,190.0,Electronics,3420.0,2413.692832,1006.3071679999998,2024,July
2024-01-23,South,Mobile,Frank,17.0,1516.0,Electronics,25772.0,22342.19581,3429.804189999999,2024,January
2024-10-29,South,Printer,Bob,11.0,1657.0,Office,18227.0,13096.40994,5130.59006,2024,October
2024-12-11,South,Headphones,Bob,3.0,901.0,Accessories,2703.0,2203.749364,499.2506360000002,2024,December
2024-10-28,North,Monitor,Charlie,17.0,209.0,Office,3553.0,3133.282017,419.717983,2024,October
2024-12-28,South,Monitor,Charlie,1.0,1684.0,Office,1684.0,1339.362218,344.637782,2024,December
2024-05-20,East,Headphones,Grace,9.0,684.0,Accessories,6156.0,4741.47297,1414.5270300000002,2024,May
2024-04-13,North,Mobile,Grace,15.0,439.0,Electronics,6585.0,5024.57597,1560.4240300000001,2024,April
2024-07-28,East,Laptop,Hannah,3.0,1688.0,Electronics,5064.0,3926.8586,1137.1414,2024,July
2024-04-20,North,Tablet,Grace,19.0,1078.0,Electronics,20482.0,13191.35008,7290.64992,2024,April
2024-04-13,East,Tablet,Grace,13.0,455.0,Electronics,5915.0,4788.505786,1126.4942140000003,2024,April
2024-11-11,South,Headphones,Grace,12.0,267.0,Accessories,3204.0,2061.815593,1142.1844070000002,2024,November
2024-06-19,East,Tablet,Grace,1.0,656.0,Electronics,656.0,396.4766028,259.5233972,2024,June
2024-12-21,South,Monitor,Frank,17.0,1575.0,Office,26775.0,21083.54616,5691.453839999998,2024,December
2024-11-19,South,Camera,Grace,13.0,1004.0,Electronics,13052.0,8288.986783,4763.013217,2024,November
2024-05-12,East,Mobile,Hannah,1.0,204.0,Electronics,204.0,169.5491922,34.45080780000001,2024,May
2024-10-19,North,Laptop,David,10.0,249.0,Electronics,2490.0,2140.876567,349.1234330000002,2024,October
2024-05-06,West,Mobile,Eva,7.0,815.0,Electronics,5705.0,4560.252322,1144.7476779999997,2024,May
2024-04-15,North,Smartwatch,Frank,18.0,973.0,Accessories,17514.0,13041.00265,4472.99735,2024,April
2024-04-01,West,Printer,Charlie,16.0,398.0,Office,6368.0,4493.797777,1874.2022230000002,2024,April
2024-10-13,North,Smartwatch,Alice,14.0,1290.0,Accessories,18060.0,13495.83216,4564.16784,2024,October
2024-02-20,North,Monitor,Grace,18.0,1836.0,Office,33048.0,21716.02813,11331.971870000001,2024,February
2024-01-29,South,Tablet,Eva,7.0,745.0,Electronics,5215.0,3674.107232,1540.8927680000002,2024,January
2024-10-22,West,Smartwatch,Alice,17.0,822.0,Accessories,13974.0,11394.10835,2579.8916499999996,2024,October
2024-10-23,North,Tablet,Hannah,18.0,1171.0,Electronics,21078.0,14021.65242,7056.34758,2024,October
2024-08-01,West,Camera,David,12.0,737.0,Electronics,8844.0,6007.022924,2836.977076,2024,August
2024-09-23,South,Laptop,Eva,8.0,338.0,Electronics,2704.0,2230.255081,473.7449190000002,2024,September
2024-09-13,South,Laptop,Hannah,2.0,1130.0,Electronics,2260.0,1476.572764,783.427236,2024,September
2024-10-28,West,Laptop,Eva,7.0,563.0,Electronics,3941.0,2655.312893,1285.6871070000002,2024,October
2024-12-11,East,Tablet,Hannah,18.0,883.0,Electronics,15894.0,12969.75004,2924.249959999999,2024,December
2024-04-19,East,Smartwatch,David,6.0,996.0,Accessories,5976.0,4693.377512,1282.622488,2024,April
2024-06-30,South,Laptop,David,9.0,470.0,Electronics,4230.0,3419.175139,810.824861,2024,June
2024-11-08,East,Smartwatch,Frank,9.0,1672.0,Accessories,15048.0,9996.361249,5051.638751,2024,November
2024-01-01,South,Tablet,Eva,14.0,586.0,Electronics,8204.0,6614.170773,1589.8292270000002,2024,January
2024-02-24,North,Camera,David,19.0,264.0,Electronics,5016.0,3560.541859,1455.458141,2024,February
2024-05-28,West,Monitor,Eva,3.0,1248.0,Office,3744.0,2738.165952,1005.8340480000002,2024,May
2024-11-04,South,Smartwatch,Frank,18.0,1460.0,Accessories,26280.0,20245.48525,6034.5147499999985,2024,November
2024-05-16,North,Monitor,Grace,5.0,291.0,Office,1455.0,1088.322035,366.6779650000001,2024,May
2024-07-20,South,Monitor,Hannah,14.0,829.0,Office,11606.0,9198.31696,2407.68304,2024,July
2024-11-08,South,Camera,Frank,4.0,313.0,Electronics,1252.0,819.1759293,432.8240707,2024,November
2024-04-26,West,Tablet,Bob,7.0,673.0,Electronics,4711.0,3590.785379,1120.214621,2024,April
2024-06-02,West,Tablet,Grace,12.0,1451.0,Electronics,17412.0,12799.27991,4612.720090000001,2024,June
2024-10-17,West,Headphones,Eva,2.0,1056.0,Accessories,2112.0,1559.302585,552.6974150000001,2024,October
2024-03-03,North,Monitor,David,11.0,480.0,Office,5280.0,3911.501168,1368.4988320000002,2024,March
2024-08-31,East,Tablet,David,14.0,772.0,Electronics,10808.0,9342.884695,1465.1153049999994,2024,August
2024-01-25,West,Tablet,Eva,16.0,1701.0,Electronics,27216.0,23013.52933,4202.470669999999,2024,January
2024-03-30,West,Mobile,Eva,6.0,897.0,Electronics,5382.0,4245.703659,1136.2963410000002,2024,March
2024-03-15,North,Laptop,Eva,4.0,338.0,Electronics,1352.0,1101.807101,250.1928989999999,2024,March
2024-10-20,West,Headphones,Charlie,15.0,1655.0,Accessories,24825.0,15213.77263,9611.22737,2024,October
2024-07-28,North,Printer,Grace,1.0,799.0,Office,799.0,657.7348151,141.2651849,2024,July
2024-12-12,South,Headphones,David,7.0,1205.0,Accessories,8435.0,6291.239744,2143.7602559999996,2024,December
2024-01-17,West,Headphones,Grace,12.0,1486.0,Accessories,17832.0,12399.02237,5432.977629999999,2024,January
2024-05-07,West,Printer,Frank,10.0,604.0,Office,6040.0,3877.275862,2162.724138,2024,May
2024-12-29,South,Mobile,David,5.0,301.0,Electronics,1505.0,936.9567688,568.0432312,2024,December
2024-06-27,South,Camera,Eva,18.0,1627.0,Electronics,29286.0,18993.10883,10292.891169999999,2024,June
2024-06-30,West,Tablet,Bob,10.0,1767.0,Electronics,17670.0,10761.79226,6908.20774,2024,June
2024-05-31,East,Laptop,Eva,6.0,136.0,Electronics,816.0,668.9508209,147.04917909999995,2024,May
2024-01-25,East,Smartwatch,Hannah,12.0,743.0,Accessories,8916.0,6014.593046,2901.406954,2024,January
2024-06-28,East,Monitor,Eva,7.0,1712.0,Office,11984.0,8516.095583,3467.9044169999997,2024,June
2024-07-16,West,Printer,Charlie,18.0,1724.0,Office,31032.0,26278.35886,4753.64114,2024,July
2024-12-09,South,Camera,Grace,2.0,1525.0,Electronics,3050.0,1934.911609,1115.088391,2024,December
2024-06-09,West,Monitor,David,10.0,864.0,Office,8640.0,7349.859726,1290.1402740000003,2024,June
2024-06-25,South,Printer,Eva,15.0,1979.0,Office,29685.0,23506.42659,6178.573410000001,2024,June
2024-10-11,West,Tablet,David,12.0,805.0,Electronics,9660.0,6787.201533,2872.7984669999996,2024,October
2024-03-03,West,Mobile,Alice,17.0,1299.0,Electronics,22083.0,14030.26101,8052.73899,2024,March
2024-05-29,South,Monitor,Frank,4.0,644.0,Office,2576.0,1616.305557,959.6944430000001,2024,May
2024-06-02,East,Printer,Grace,7.0,1693.0,Office,11851.0,8303.454155,3547.5458450000006,2024,June
2024-06-04,South,Tablet,David,9.0,1590.0,Electronics,14310.0,9188.488089,5121.511911,2024,June
2024-02-18,North,Tablet,Bob,19.0,1324.0,Electronics,25156.0,17113.95607,8042.04393,2024,February
2024-03-24,South,Headphones,Hannah,2.0,1670.0,Accessories,3340.0,2600.198439,739.8015610000002,2024,March
2024-06-25,North,Monitor,Bob,18.0,1760.0,Office,31680.0,26199.9839,5480.016100000001,2024,June
2024-05-27,North,Headphones,Eva,6.0,493.0,Accessories,2958.0,1968.408474,989.5915259999999,2024,May
2024-04-27,West,Laptop,Frank,13.0,932.0,Electronics,12116.0,10170.08527,1945.9147300000004,2024,April
2024-12-07,West,Laptop,David,19.0,1165.0,Electronics,22135.0,14541.91133,7593.088669999999,2024,December
2024-03-03,East,Headphones,Frank,2.0,696.0,Accessories,1392.0,1136.442677,255.557323,2024,March
2024-07-07,West,Camera,Eva,12.0,492.0,Electronics,5904.0,4132.341873,1771.6581269999997,2024,July
2024-12-25,South,Smartwatch,Charlie,15.0,799.0,Accessories,11985.0,9287.607942,2697.3920579999995,2024,December
2024-02-18,South,Tablet,Grace,14.0,1746.0,Electronics,24444.0,14949.91482,9494.08518,2024,February
2024-11-22,East,Smartwatch,Bob,6.0,1906.0,Accessories,11436.0,8560.684605,2875.3153949999996,2024,November
2024-09-13,North,Tablet,Eva,18.0,540.0,Electronics,9720.0,6265.573901,3454.4260990000002,2024,September
2024-08-11,East,Headphones,Charlie,5.0,1960.0,Accessories,9800.0,7309.781468,2490.218532,2024,August
2024-05-20,West,Laptop,Frank,18.0,1740.0,Electronics,31320.0,20120.21039,11199.78961,2024,May
2024-08-02,South,Camera,Frank,3.0,1629.0,Electronics,4887.0,3573.016359,1313.9836409999998,2024,August
2024-07-29,North,Laptop,Eva,3.0,1017.0,Electronics,3051.0,1931.851237,1119.148763,2024,July
2024-11-13,East,Smartwatch,David,10.0,419.0,Accessories,4190.0,2790.479058,1399.520942,2024,November
2024-02-01,East,Laptop,Frank,19.0,652.0,Electronics,12388.0,9644.351356,2743.648644000001,2024,February
2024-06-06,South,Headphones,David,3.0,1338.0,Accessories,4014.0,3584.494739,429.5052609999998,2024,June
2024-10-11,East,Camera,David,12.0,1194.0,Electronics,14328.0,10527.57581,3800.4241899999997,2024,October
2024-10-31,East,Smartwatch,Grace,16.0,667.0,Accessories,10672.0,8603.255294,2068.7447059999995,2024,October
2024-10-12,South,Camera,David,17.0,1018.0,Electronics,17306.0,13184.18501,4121.814990000001,2024,October
2024-05-23,West,Monitor,Alice,7.0,335.0,Office,2345.0,1757.594807,587.405193,2024,May
2024-01-19,West,Tablet,Grace,13.0,1404.0,Electronics,18252.0,11305.4943,6946.5057,2024,January
2024-01-18,East,Laptop,Charlie,2.0,1086.0,Electronics,2172.0,1397.224187,774.775813,2024,January
2024-09-13,West,Camera,Charlie,4.0,1740.0,Electronics,6960.0,6019.824539,940.1754609999998,2024,September
2024-03-18,West,Mobile,Frank,10.0,1285.0,Electronics,12850.0,9291.183434,3558.8165659999995,2024,March
2024-06-23,East,Monitor,Frank,7.0,1314.0,Office,9198.0,7213.989036,1984.010964,2024,June
2024-07-12,West,Laptop,David,17.0,1132.0,Electronics,19244.0,14595.9961,4648.0039,2024,July
2024-04-22,East,Tablet,Grace,6.0,159.0,Electronics,954.0,680.836137,273.163863,2024,April
2024-04-23,North,Camera,Grace,19.0,992.0,Electronics,18848.0,13501.66986,5346.33014,2024,April
2024-08-09,South,Smartwatch,Alice,5.0,1940.0,Accessories,9700.0,7436.403167,2263.5968329999996,2024,August
2024-06-14,South,Tablet,David,10.0,324.0,Electronics,3240.0,2081.189831,1158.8101689999999,2024,June
2024-11-14,West,Mobile,Alice,9.0,1942.0,Electronics,17478.0,12517.35405,4960.64595,2024,November
2024-05-11,West,Camera,Hannah,13.0,799.0,Electronics,10387.0,7625.020572,2761.9794279999996,2024,May
2024-09-20,West,Printer,David,19.0,681.0,Office,12939.0,11587.36446,1351.6355399999993,2024,September
2024-02-24,South,Printer,Bob,6.0,1928.0,Office,11568.0,8160.488631,3407.511369,2024,February
2024-12-24,North,Headphones,Bob,4.0,1410.0,Accessories,5640.0,4474.627492,1165.3725080000004,2024,December
2024-05-10,North,Laptop,Eva,-1.0,1093.0,Electronics,-1093.0,-700.8585424,-392.14145759999997,2024,May
2024-10-14,South,Smartwatch,David,3.0,268.0,Accessories,804.0,498.1941093,305.8058907,2024,October
2024-09-22,North,Headphones,Grace,4.0,1185.0,Accessories,4740.0,4083.332744,656.6672560000002,2024,September
2024-12-31,South,Camera,Frank,5.0,1472.0,Electronics,7360.0,6029.462665,1330.537335,2024,December
2024-06-10,North,Printer,Charlie,8.0,1565.0,Office,12520.0,8704.527324,3815.4726759999994,2024,June
2024-03-27,East,Printer,Eva,16.0,113.0,Office,1808.0,1358.483109,449.516891,2024,March
2024-02-24,East,Printer,Frank,3.0,263.0,Office,789.0,505.5306485,283.4693515,2024,February
2024-10-14,South,Camera,Bob,12.0,1543.0,Electronics,18516.0,15037.734,3478.2659999999996,2024,October
2024-06-26,North,Printer,David,8.0,856.0,Office,6848.0,4253.287168,2594.712832,2024,June
2024-12-14,West,Tablet,Eva,13.0,1970.0,Electronics,25610.0,21182.28498,4427.71502,2024,December
2024-01-08,North,Monitor,David,4.0,1643.0,Office,6572.0,5021.342864,1550.6571359999998,2024,January
2024-11-16,East,Camera,Bob,14.0,1789.0,Electronics,25046.0,17122.82711,7923.172890000002,2024,November
2024-09-03,North,Monitor,Bob,13.0,1683.0,Office,21879.0,19599.67994,2279.320059999998,2024,September
2024-11-18,North,Headphones,Alice,6.0,1720.0,Accessories,10320.0,6979.464817,3340.535183,2024,November
2024-11-23,West,Monitor,Grace,4.0,1831.0,Office,7324.0,6042.66543,1281.33457,2024,November
2024-02-23,North,Mobile,Grace,8.0,545.0,Electronics,4360.0,3593.324678,766.675322,2024,February
2024-09-05,North,Printer,David,17.0,1331.0,Office,22627.0,20074.01105,2552.988949999999,2024,September
2024-08-16,North,Laptop,Bob,17.0,815.0,Electronics,13855.0,11115.17946,2739.8205400000006,2024,August
2024-03-07,South,Laptop,Frank,9.0,1075.0,Electronics,9675.0,8196.304048,1478.695952,2024,March
2024-02-20,North,Monitor,Grace,2.0,918.0,Office,1836.0,1365.728674,470.27132600000004,2024,February
2024-04-06,West,Mobile,Hannah,13.0,203.0,Electronics,2639.0,1964.549083,674.4509169999999,2024,April
2024-09-20,South,Smartwatch,Alice,11.0,525.0,Accessories,5775.0,4817.780547,957.2194529999997,2024,September
2024-10-17,North,Laptop,Eva,15.0,1224.0,Electronics,18360.0,14795.56635,3564.433650000001,2024,October
2024-04-05,East,Laptop,Eva,11.0,1664.0,Electronics,18304.0,13459.69942,4844.300579999999,2024,April
2024-03-28,South,Mobile,Grace,3.0,738.0,Electronics,2214.0,1606.923408,607.0765919999999,2024,March
2024-10-14,North,Mobile,Grace,12.0,1645.0,Electronics,19740.0,11882.49979,7857.50021,2024,October
2024-04-29,North,Smartwatch,Eva,5.0,1229.0,Accessories,6145.0,4662.016027,1482.9839730000003,2024,April
2024-10-28,West,Headphones,Hannah,7.0,1802.0,Accessories,12614.0,9148.276452,3465.723548,2024,October
2024-06-13,North,Camera,Bob,7.0,868.0,Electronics,6076.0,5096.615806,979.3841940000002,2024,June
2024-06-30,North,Laptop,Charlie,13.0,1930.0,Electronics,25090.0,19138.55708,5951.442920000001,2024,June
2024-08-10,South,Smartwatch,David,9.0,376.0,Accessories,3384.0,2981.343975,402.6560250000002,2024,August
2024-11-06,West,Mobile,Bob,13.0,1188.0,Electronics,15444.0,10175.15955,5268.84045,2024,November
2024-09-19,North,Laptop,David,10.0,287.0,Electronics,2870.0,2275.127041,594.8729589999998,2024,September
2024-06-09,East,Laptop,Hannah,1.0,1440.0,Electronics,1440.0,1080.800804,359.19919600000003,2024,June
2024-05-30,South,Tablet,Alice,8.0,1261.0,Electronics,10088.0,7141.022021,2946.9779790000002,2024,May
2024-03-25,North,Laptop,Hannah,16.0,1466.0,Electronics,23456.0,15053.89086,8402.10914,2024,March
2024-05-26,North,Headphones,Hannah,13.0,204.0,Accessories,2652.0,1698.474051,953.5259490000001,2024,May
